0 1 2 
121 60 243 244 
122 60 245 246 
123 61 247 248 
124 61 249 250 
125 62 251 252 
126 62 253 254 
127 63 306 359 
128 63 321 369 
129 64 311 355 
130 64 309 380 
131 65 303 310 
132 65 322 340 
133 66 346 371 
134 66 323 382 
135 67 295 352 
136 67 312 320 
137 68 290 344 
138 68 258 277 
139 69 294 297 
140 69 332 365 
141 70 263 295 
142 70 274 354 
143 71 366 371 
144 71 278 372 
145 72 259 300 
146 72 273 348 
147 73 269 369 
148 73 319 357 
149 74 310 363 
150 74 324 341 
151 75 336 376 
152 75 287 290 
153 76 315 353 
154 76 291 343 
155 77 314 376 
156 77 256 279 
157 78 325 379 
158 78 262 328 
159 79 330 338 
160 79 267 276 
161 80 308 335 
162 80 282 333 
163 81 289 353 
164 81 304 358 
165 82 350 380 
166 82 266 361 
167 83 288 334 
168 83 331 373 
169 84 277 374 
170 84 305 341 
171 85 270 378 
172 85 255 329 
173 86 270 278 
174 86 296 326 
175 87 280 308 
176 87 263 296 
177 88 262 317 
178 88 334 348 
179 89 331 360 
180 89 345 377 
181 90 299 354 
182 90 307 362 
183 91 324 358 
184 91 293 374 
185 92 260 351 
186 92 273 360 
187 93 315 327 
188 93 282 342 
189 94 336 362 
190 94 272 333 
191 95 298 355 
192 95 346 372 
193 96 256 359 
194 96 297 375 
195 97 287 352 
196 97 266 283 
197 98 328 361 
198 98 255 268 
199 99 320 350 
200 99 286 349 
201 100 318 322 
202 100 286 368 
203 101 279 302 
204 101 338 345 
205 102 257 302 
206 102 281 339 
207 103 274 294 
208 103 292 316 
209 104 269 347 
210 104 317 327 
211 105 268 367 
212 105 326 340 
213 106 307 351 
214 106 313 323 
215 107 375 377 
216 107 285 367 
217 108 365 366 
218 108 264 313 
219 109 275 283 
220 109 291 318 
221 110 309 344 
222 110 265 312 
223 111 300 381 
224 111 370 381 
225 112 284 319 
226 112 292 314 
227 113 332 373 
228 113 257 272 
229 114 259 298 
230 114 276 281 
231 115 271 364 
232 115 306 330 
233 116 301 364 
234 116 258 349 
235 117 303 379 
236 117 289 299 
237 118 304 329 
238 118 280 368 
239 119 339 356 
240 119 321 342 
241 120 316 356 
242 120 285 357 
243 121 261 301 
244 121 288 370 
245 122 335 343 
246 122 260 382 
247 123 271 275 
248 123 311 347 
249 124 261 337 
250 124 264 305 
251 125 293 363 
252 125 265 378 
253 126 267 337 
254 126 284 325 
255 172 198 383 
256 156 193 383 
257 205 228 384 
258 138 234 384 
259 145 229 385 
260 185 246 385 
261 243 249 386 
262 158 177 386 
263 141 176 387 
264 218 250 387 
265 222 252 388 
266 166 196 388 
267 160 253 389 
268 198 211 389 
269 147 209 390 
270 171 173 390 
271 231 247 391 
272 190 228 391 
273 146 186 392 
274 142 207 392 
275 219 247 393 
276 160 230 393 
277 138 169 394 
278 144 173 394 
279 156 203 395 
280 175 238 395 
281 206 230 396 
282 162 188 396 
283 196 219 397 
284 225 254 397 
285 216 242 398 
286 200 202 398 
287 152 195 399 
288 167 244 399 
289 163 236 400 
290 137 152 400 
291 154 220 401 
292 208 226 401 
293 184 251 402 
294 139 207 402 
295 135 141 403 
296 174 176 403 
297 139 194 404 
298 191 229 404 
299 181 236 405 
300 145 223 405 
301 233 243 406 
302 203 205 406 
303 131 235 407 
304 164 237 407 
305 170 250 408 
306 127 232 408 
307 182 213 409 
308 161 175 409 
309 130 221 410 
310 131 149 410 
311 129 248 411 
312 136 222 411 
313 214 218 412 
314 155 226 412 
315 153 187 413 
316 208 241 413 
317 177 210 414 
318 201 220 414 
319 148 225 415 
320 136 199 415 
321 128 240 416 
322 132 201 416 
323 134 214 417 
324 150 183 417 
325 157 254 418 
326 174 212 418 
327 187 210 419 
328 158 197 419 
329 172 237 420 
330 159 232 420 
331 168 179 421 
332 140 227 421 
333 162 190 422 
334 167 178 422 
335 161 245 423 
336 151 189 423 
337 249 253 424 
338 159 204 424 
339 206 239 425 
340 132 212 425 
341 150 170 426 
342 188 240 426 
343 154 245 427 
344 137 221 427 
345 180 204 428 
346 133 192 428 
347 209 248 429 
348 146 178 429 
349 200 234 430 
350 165 199 430 
351 185 213 431 
352 135 195 431 
353 153 163 432 
354 142 181 432 
355 129 191 433 
356 239 241 433 
357 148 242 434 
358 164 183 434 
359 127 193 435 
360 179 186 435 
361 166 197 436 
362 182 189 436 
363 149 251 437 
364 231 233 437 
365 140 217 438 
366 143 217 438 
367 211 216 439 
368 202 238 439 
369 128 147 440 
370 224 244 440 
371 133 143 441 
372 144 192 441 
373 168 227 442 
374 169 184 442 
375 194 215 443 
376 151 155 443 
377 180 215 444 
378 171 252 444 
379 157 235 445 
380 130 165 445 
381 223 224 446 
382 134 246 446 
383 255 256 447 
384 257 258 447 
385 259 260 448 
386 261 262 448 
387 263 264 449 
388 265 266 449 
389 267 268 450 
390 269 270 450 
391 271 272 451 
392 273 274 451 
393 275 276 452 
394 277 278 452 
395 279 280 453 
396 281 282 453 
397 283 284 454 
398 285 286 454 
399 287 288 455 
400 289 290 455 
401 291 292 456 
402 293 294 456 
403 295 296 457 
404 297 298 457 
405 299 300 458 
406 301 302 458 
407 303 304 459 
408 305 306 459 
409 307 308 460 
410 309 310 460 
411 311 312 461 
412 313 314 461 
413 315 316 462 
414 317 318 462 
415 319 320 463 
416 321 322 463 
417 323 324 464 
418 325 326 464 
419 327 328 465 
420 329 330 465 
421 331 332 466 
422 333 334 466 
423 335 336 467 
424 337 338 467 
425 339 340 468 
426 341 342 468 
427 343 344 469 
428 345 346 469 
429 347 348 470 
430 349 350 470 
431 351 352 471 
432 353 354 471 
433 355 356 472 
434 357 358 472 
435 359 360 473 
436 361 362 473 
437 363 364 474 
438 365 366 474 
439 367 368 475 
440 369 370 475 
441 371 372 476 
442 373 374 476 
443 375 376 477 
444 377 378 477 
445 379 380 478 
446 381 382 478 
447 383 384 479 
448 385 386 479 
449 387 388 480 
450 389 390 480 
451 391 392 481 
452 393 394 481 
453 395 396 482 
454 397 398 482 
455 399 400 483 
456 401 402 483 
457 403 404 484 
458 405 406 484 
459 407 408 485 
460 409 410 485 
461 411 412 486 
462 413 414 486 
463 415 416 487 
464 417 418 487 
465 419 420 488 
466 421 422 488 
467 423 424 489 
468 425 426 489 
469 427 428 490 
470 429 430 490 
471 431 432 491 
472 433 434 491 
473 435 436 492 
474 437 438 492 
475 439 440 493 
476 441 442 493 
477 443 444 494 
478 445 446 494 
479 447 448 495 
480 449 450 495 
481 451 452 496 
482 453 454 496 
483 455 456 497 
484 457 458 497 
485 459 460 498 
486 461 462 498 
487 463 464 499 
488 465 466 499 
489 467 468 500 
490 469 470 500 
491 471 472 501 
492 473 474 501 
493 475 476 502 
494 477 478 502 
495 479 480 503 
496 481 482 503 
497 483 484 504 
498 485 486 504 
499 487 488 505 
500 489 490 505 
501 491 492 506 
502 493 494 506 
503 495 496 507 
504 497 498 507 
505 499 500 508 
506 501 502 508 
507 503 504 509 
508 505 506 509 
509 507 508 
